Title,manga_id,# number tags,Tags,Review
Aimane! Idol Is Money!? (Light Novel),37866,3,"['Comedy', 'Light Novels', 'School Life']",0
Aimite no: Rakka no Shitone (Light Novel),49294,2,"['Light Novels', 'Romance']",0
Aimitsu no Fukushuu: Hakushaku to Maid (Light Novel),48480,2,"['Light Novels', 'Romance']",0
Aimitsu Splash: Oresama Shachou no Suichuu Lesson (Light Novel),47184,2,"['Light Novels', 'Romance']",0
Ai nante Niawanai (Light Novel),50503,2,"['Light Novels', 'Romance']",0
Ai ni Hizamazuku Toki (Light Novel),101631,4,"['BL', 'Light Novels', 'Yaoi', 'Historical']",0
Ai ni Korosareta Bokutachi wa (Light Novel),74710,3,"['Drama', 'Light Novels', 'Slice of Life']",0
"Ai ni Mushiba Mareta Shishi wa, Shuukoi no Ude de Ban wo Hou (Light Novel)",81316,4,"['Fantasy', 'Light Novels', 'Romance', 'Nobility']",0
Ai ni Nureru Hana to Tsumi (Light Novel),54411,2,"['Light Novels', 'Romance']",0
Ai no Arashi ni Torawarete: Suishou no Shojo-hime to Kasshoku no Kishi (Light Novel),101076,3,"['Fantasy', 'Light Novels', 'Romance']",0
Ai no Curry (Light Novel),98060,4,"['BL', 'Light Novels', 'Romance', 'Yaoi']",0
Ai no Hana: Kizoku ni Amaku Kuchizukerarete (Light Novel),28883,5,"['Fantasy', 'Light Novels', 'Romance', 'Marriage of Convenience', 'Royalty']",0
Ai no Kotoba wa Hanakotoba (Light Novel),98053,3,"['BL', 'Light Novels', 'Yaoi']",0
Ai no Kusabi: the Space Between (Light Novel),7944,19,"['BL', 'Drama', 'Light Novels', 'Romance', 'Sci Fi', 'Yaoi', 'Adult Couples', 'Human Pets', 'Mature Romance', 'Psychological', 'Social Gap', 'Stockholm Syndrome', 'Adapted to Anime', 'Emotional Abuse', 'Explicit Sex', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse', 'Domestic Abuse']",1
"Ai no Nai Keiyaku Kekkon no Hazu desu ga, Ouji de Koushaku na Danna-sama ni Nazeka Dekiai Sareru Mainichi desu! (Light Novel)",87050,4,"['Fantasy', 'Light Novels', 'Romance', 'Nobility']",0
Ai no Ori: Kishi ni Midara ni Furerarete (Light Novel),44053,6,"['Fantasy', 'Light Novels', 'Romance', 'Childhood Friends', 'Nobility', 'Social Gap']",0
Ai no Shinjitsu: Kanjisasete (Light Novel),50647,2,"['Ecchi', 'Light Novels']",0
Ai no Su e Ochiro! (Light Novel),72079,4,"['BL', 'Light Novels', 'Yaoi', 'Supernatural']",0
Ai no Tane (Light Novel),43991,2,"['Light Novels', 'Romance']",0
Aira Series (Light Novel),27339,3,"['Fantasy', 'Light Novels', 'Romance']",0
Airen no Ori: Shino Tayuu no Hatsukoi (Light Novel),86369,3,"['BL', 'Light Novels', 'Yaoi']",0
Aires no Shisho (Light Novel),27169,4,"['Drama', 'Fantasy', 'Light Novels', 'Mystery']",0
Ai sae Areba Toshishita nante (Light Novel),38095,3,"['BL', 'Light Novels', 'Shounen-ai']",0
Aisai: Kaikan Massage (Light Novel),50649,2,"['Ecchi', 'Light Novels']",0
Aisaka Suteki na Shoukougun (Light Novel),63601,4,"['Comedy', 'Light Novels', 'Romance', 'School Life']",0
Aisanai to Iwaremashitemo: Moto Maou no Hakushaku Reijou wa Kimajime Gunjin ni Ezuke wo Sarete Shiawase ni Naru (Light Novel),81020,9,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Food and Beverage', 'Married Life', 'Nobility', 'Reincarnation', 'Based on a Web Novel']",0
Aisa no Koukyuu: Hime wa Shinshitsu ni Tsunagareru (Light Novel),49053,2,"['Light Novels', 'Romance']",0
"Aisare Omega no Konin, Soshite Unmei no Ko (Light Novel)",38008,9,"['BL', 'Light Novels', 'Yaoi', 'Childcare', 'Historical', 'Omegaverse', 'Pregnancy', 'Royalty', 'Russia']",0
Aisare Omega no Sazukarikon (Light Novel),44503,5,"['BL', 'Light Novels', 'Yaoi', 'Omegaverse', 'Pregnancy']",0
Aisare Omega no Shiawase Gohan (Light Novel),32875,6,"['BL', 'Fantasy', 'Light Novels', 'Yaoi', 'Animal Characteristics', 'Omegaverse']",0
Aisare Ouji no Isekai Honobono Seikatsu (Light Novel),96293,6,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Magic', 'Reincarnation']",0
"Aisareru Hodo, Hentai ni (Light Novel)",50775,7,"['Light Novels', 'Romance', 'Adult Couples', 'Infidelity', 'Mature Romance', 'Explicit Sex', 'Smut']",0
Ai Sareru no Mo Oshigoto Desu ka?! (Light Novel),55570,4,"['Drama', 'Light Novels', 'Romance', 'Adapted to Anime']",0
Aisare Seijo wa Yami Ochi Akuyaku wo Sukuitai (Light Novel),72915,9,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Isekai', 'Magic', 'Nobility', 'Otome Game', 'Person in a Strange World']",0
Aisaresugita Kiraware Hime (Light Novel),58753,2,"['Light Novels', 'Romance']",0
Aisaretagari no Ohimesama (Light Novel),50441,2,"['Light Novels', 'Romance']",0
"Aisare Tenshi na Classmate ga, Ore ni dake Itazura ni Hohoemu (Light Novel)",82299,3,"['Light Novels', 'Romance', 'School Life']",0
"Aisare World: I really, truly surrender to you. - Fuyumihara Hisamabu no Kaiketsu Nisshi (Light Novel)",26610,4,"['Drama', 'Light Novels', 'Mystery', 'School Life']",0
"Ai Seijo wa Mou Yamemashita! 13-dome no Jinsei wa Rippa na Akujo wo Mezashimasu: Loop Suru Tabi Ikenie ni Naru no de, Konyo wa Ryuu Kishi Ouji to Chibi Dragon to Jiyuu wo Mankitsushimasu (Light Novel)",92142,4,"['Fantasy', 'Light Novels', 'Romance', 'Magic']",0
Aishiteru Aishiteru Aishiteru (Light Novel),48785,2,"['Light Novels', 'Romance']",0
Aishiteru to Iinasai Bangai-hen: Kanata e (Light Novel),96119,3,"['Fantasy', 'Light Novels', 'Romance']",0
Aishiteru to Iinasai (Light Novel),96118,3,"['Fantasy', 'Light Novels', 'Romance']",0
"Aishuu: Koushaku no Kizu, Hanayome no Uso (Light Novel)",49191,2,"['Light Novels', 'Romance']",0
Aishuu no Lesson: Operaza no Yami ni Dakarete (Light Novel),46767,3,"['Light Novels', 'Romance', 'Smut']",0
Aishuu Zenchaku (Light Novel),46770,3,"['Light Novels', 'Romance', 'Smut']",0
"Aisubeki ""Mushi"" to Meikyuu de no Nichijou (Light Novel)",96163,4,"['Adventure', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
Aisuru Boku no Vampire (Light Novel),93861,5,"['BL', 'Light Novels', 'Yaoi', 'Supernatural', 'Vampires']",0
Aisuru Musume kara no Kyouikuteki Shidou (Light Novel),46774,3,"['Comedy', 'Light Novels', 'Romance']",0
Ai to Kanashimi no Esperman (Light Novel),46775,3,"['Comedy', 'Light Novels', 'Superpowers']",0
Ai to Seigi no Hokeni Shirakawa Seiko (Light Novel),100169,8,"['GL', 'Light Novels', 'Romance', 'Yuri', 'Age Gap', 'All-Girls School', 'Nurses', 'School Life']",0
"Aitsu ga Saikyou na no wo, Watashi dake ga Shitteru (Light Novel)",56304,5,"['Action', 'Adventure', 'Fantasy', 'Light Novels', 'Romance']",0
Aiwaku no Ningyohime: Amai Shitto to Koi no Sakuryaku (Light Novel),44062,2,"['Light Novels', 'Romance']",0
Ai wo Ageru yo (Light Novel),94420,4,"['BL', 'Light Novels', 'Romance', 'Yaoi']",0
Ai wo Ataeru Kemono-tachi (Light Novel),52285,29,"['BL', 'Fantasy', 'Light Novels', 'Romance', 'Yaoi', 'Adult Couples', 'Age Transformation', 'Animal Characteristics', 'Animal Transformation', 'Bears', 'Cats', 'Doctors', 'Fated Lovers', 'Interspecies Relationship', 'Isekai', 'Lifestyle Change', 'Lions', 'Magic', 'Married Life', 'Mature Romance', 'Medieval', 'Non-Human Protagonists', 'Person in a Strange World', 'Polyamory', 'Based on a Web Novel', 'Explicit Sex', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse']",0
Ai wo Kudasai (Light Novel),94421,3,"['BL', 'Light Novels', 'Yaoi']",0
Ai wo Moratte (Light Novel),94418,3,"['BL', 'Light Novels', 'Yaoi']",0
"Ai wo Shiranai Fuguu Reijou desu ga, Urareta Totsugisaki de Reitetsu Kouri Mikado no Dekiai ga Matteimashita (Light Novel)",92248,4,"['Fantasy', 'Light Novels', 'Romance', 'Nobility']",0
Ai wo Tsumugu Kizuato (Light Novel),49899,2,"['Light Novels', 'Romance']",0
Aiyoku Choukyou: Ojousama to Toshiue Boukun (Light Novel),49240,2,"['Light Novels', 'Romance']",0
Aiyoku no Eustia: Auld Lang Syne (Light Novel),44229,6,"['Action', 'Drama', 'Light Novels', 'Supernatural', 'Based on an Eroge', 'Based on a Visual Novel']",0
Aiyoku no Eustia (Light Novel),44230,6,"['Action', 'Drama', 'Light Novels', 'Supernatural', 'Based on an Eroge', 'Based on a Visual Novel']",0
Ai yori mo Fukaku (Light Novel),47186,2,"['Light Novels', 'Romance']",0
Aiyuri Jogakuin e Youkoso (Light Novel),47183,5,"['GL', 'Light Novels', 'Romance', 'Shoujo-ai', 'All-Girls School']",0
Aizai Alpha wa Koi ni Samayou (Light Novel),30712,12,"['BL', 'Drama', 'Light Novels', 'Romance', 'Yaoi', 'Adult Couples', 'Childcare', 'Fated Lovers', 'Love Triangle', 'Mature Romance', 'Omegaverse', 'Pregnancy']",0
Ajin no Suehime Koujo wa Ikanishite Ouza wo Sandatsushita ka: Seishin Seisen Retsuden (Light Novel),93237,5,"['Action', 'Fantasy', 'Light Novels', 'Royalty', 'War']",0
"Ajinsan, Kyou wa Dou Saremashita? (Light Novel)",44941,6,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Doctors', 'Medical']",0
Ajisai no Kisetsu ni Bokura wa Kannou suru (Light Novel),47185,4,"['Drama', 'Light Novels', 'Romance', 'Supernatural']",0
Ajisai Sabou e Youkoso (Light Novel),47638,2,"['Light Novels', 'Romance']",0
A Journey Through Another World: Raising Kids While Adventuring (Light Novel),24522,11,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Light Novels', 'Slice of Life', 'Childcare', 'Isekai', 'Person in a Strange World', 'Adapted to Anime', 'Based on a Web Novel']",1
Akabane Koukou Soccer Club (Light Novel),88999,4,"['Light Novels', 'Sports', 'School Life', 'Soccer']",0
Akachan Ryuu no Osewagakari ni Ninmei saremashita (Light Novel),49596,6,"['Fantasy', 'Light Novels', 'Dragons', 'Isekai', 'Person in a Strange World', 'Summoned Into Another World']",0
Akage no Toa to Tsumi no Kishidan (Light Novel),81046,5,"['Action', 'Fantasy', 'Harem', 'Light Novels', 'Crossdressing']",0
Akai Kiba (Light Novel),48180,7,"['Action', 'Light Novels', 'Sci Fi', 'Cyborgs', 'Psychic Powers', 'Superpowers', 'Based on a Manga']",0
Akai-kun ni wa Kanojo ga Inai (Light Novel),46588,2,"['Light Novels', 'Romance']",0
Akai Kutsu no Cinderella: Migawari Hanayome no Koi (Light Novel),44225,2,"['Light Novels', 'Romance']",0
Akai Kutsu to Akuma-hime (Light Novel),54303,3,"['Fantasy', 'Light Novels', 'Romance']",0
Akai Parker no Hanako-san to Kagefumi-sama (Light Novel),70454,5,"['Horror', 'Light Novels', 'School Life', 'Supernatural', 'Urban Legend']",0
Akairo/Romance (Light Novel),47126,4,"['Drama', 'Fantasy', 'Light Novels', 'Romance']",0
Akairo/Romance: Shuuitan (Light Novel),47127,4,"['Drama', 'Fantasy', 'Light Novels', 'Romance']",0
Akaki Chi ni Kuchizuke wo (Light Novel),53203,6,"['Action', 'Drama', 'Fantasy', 'Harem', 'Light Novels', 'Based on a Web Novel']",0
Akaki Tsuki no Meguru Koro (Light Novel),46766,6,"['Drama', 'Fantasy', 'Light Novels', 'Mystery', 'Romance', 'Supernatural']",0
Akamurasaki Aoiko no Bunseki wa Detarame (Light Novel),46525,3,"['Light Novels', 'Mystery', 'School Life']",0
Akanbou no Isekai Haihai Funtouroku (Light Novel),90183,5,"['Comedy', 'Fantasy', 'Light Novels', 'Magic', 'Based on a Web Novel']",0
Akaneiro no Sora ni Yume wo Miru (Light Novel),63104,2,"['Drama', 'Light Novels']",0
Aka no 9-ban [Reijuu] (Light Novel),26034,2,"['Light Novels', 'Psychological']",0
Aka no Cardinale (Light Novel),25844,3,"['Action', 'Fantasy', 'Light Novels']",0
Akaoni: Contract with a Vampire (Light Novel),22425,8,"['Light Novels', 'Romance', 'Interspecies Relationship', 'Love Triangle', 'School Life', 'Supernatural', 'Vampires', 'Based on a Web Novel']",0
Akaoni wa Mou Nakanai (Light Novel),82490,3,"['Drama', 'Light Novels', 'School Life']",0
Aka-Pen Seirei no Shinken Seminar de Class Saikyou no Mahou Kenshi ni Naremashita (Light Novel),27520,9,"['Ecchi', 'Fantasy', 'Light Novels', 'Isekai', 'Magic', 'Person in a Strange World', 'School Life', 'Summoned Into Another World', 'Based on a Web Novel']",0
Akarui Kazokuhou Keikaku! (Light Novel),88670,7,"['Comedy', 'Ecchi', 'Harem', 'Light Novels', 'Romance', 'School Life', 'Supernatural']",0
Akasenu Shoutai (Light Novel),66808,5,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Light Novels']",0
Akashic Re:cords (Light Novel),63989,4,"['Fantasy', 'Light Novels', 'Mystery', 'Based on a Video Game']",0
Akashic Records of Bastard Magic Instructor (Light Novel),23577,13,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Light Novels', 'Romance', 'Magic', 'Magic School', 'School Life', 'Teachers', 'Teaching', 'Adapted to Anime']",0
Akashic Records of Bastard Magic Instructor x KonoSuba: God's Blessing on This Wonderful World! Special Collaboration Book (Light Novel),45418,5,"['Comedy', 'Fantasy', 'Light Novels', 'Crossover', 'Magic']",0
Akaten Majo ni Isekai Saikyou no Kobetsu Shidou wo! (Light Novel),91081,6,"['Action', 'Fantasy', 'Light Novels', 'Magic', 'School Life', 'Witches']",0
Aka to Kuro no Nali Knights Series (Light Novel),85915,3,"['Fantasy', 'Light Novels', 'Romance']",0
"Akatsuki-chou San-choume, Shinobi Parlor de (Light Novel)",98953,4,"['Drama', 'Light Novels', 'Orphans', 'Restaurants']",0
Akatsuki Hanayaku-dono Monogatari (Light Novel),74919,4,"['Comedy', 'Light Novels', 'Romance', 'Historical']",0
Akatsuki ni Ochiru Hoshi (Light Novel),94611,3,"['BL', 'Light Novels', 'Yaoi']",0
Akatsuki no Battlogica (Light Novel),47473,2,"['Light Novels', 'Military']",0
Akatsuki no Iris (Light Novel),63990,3,"['Action', 'Light Novels', 'Historical']",0
Akatsuki no Joou to Chiri no Yuusha (Light Novel),26229,3,"['Action', 'Fantasy', 'Light Novels']",0
Akatsuki no Nureru Tsuki (Light Novel),94606,3,"['BL', 'Light Novels', 'Yaoi']",0
Akatsuki no Renka: Hanayome wa Seiya ni Kanaderareru (Light Novel),28438,2,"['Light Novels', 'Romance']",0
Akatsuki no Vampiress: Aglaiarden no Hiyuri (Light Novel),25493,4,"['Fantasy', 'Light Novels', 'Supernatural', 'Vampires']",0
Akatsuki no Yona (Light Novel),17816,6,"['Adventure', 'Fantasy', 'Light Novels', 'Political', 'Royalty', 'Based on a Manga']",1
Akatsuki no Yume Tsukai-tachi (Light Novel),48275,3,"['Light Novels', 'Romance', 'Supernatural']",0
Aka x Pink (Light Novel),97182,2,"['Light Novels', 'Martial Arts']",0
Akechi Shounen no Kojitsuke (Light Novel),47902,3,"['Light Novels', 'Mystery', 'School Life']",0
Akenai Yoru ni Torawarete (Light Novel),54580,3,"['BL', 'Light Novels', 'Yaoi']",0
Akiba Senki (Light Novel),38458,4,"['Comedy', 'Fantasy', 'Light Novels', 'Romance']",0
"Akibattalion: Sen no Shikabane, Natsu, Owari no# (Light Novel)",26212,3,"['Horror', 'Light Novels', 'Zombies']",0
Akihabara Denpatou (Light Novel),48650,5,"['Comedy', 'Light Novels', 'Romance', 'Slice of Life', 'Lifestyle Change']",0
Akihabara Dungeon Bouken Kitan (Light Novel),55274,3,"['Adventure', 'Fantasy', 'Light Novels']",0
Akihabara Vampire Night (Light Novel),55278,3,"['Comedy', 'Light Novels', 'Supernatural']",0
Akihabara Writer's Quartet (Light Novel),43720,3,"['Comedy', 'Light Novels', 'Romance']",0
Akikan! (Light Novel),39745,6,"['Comedy', 'Light Novels', 'Romance', 'Anthropomorphic', 'Sudden Girlfriend Appearance', 'Adapted to Anime']",0
Aki Miyajima: Ayakashi Tanbou Tokidoki Koi (Light Novel),87038,3,"['Adventure', 'Fantasy', 'Light Novels']",0
"Akirameru Tame ni Nigeta no ni, Onaka no Kogoto Dekiai Sareteimasu: Itaria de Hoteruou ni Miso Merareta Yoru (Light Novel)",96812,2,"['Light Novels', 'Romance']",0
A Kiss and a Pair of Handcuffs (Light Novel),31873,5,"['BL', 'Drama', 'Light Novels', 'Yaoi', 'Kidnapping']",0
"“Akita” to Kaite Isekai ni Iketa kedo, Hametsu Shita Akuyaku Reijou no Daiyaku deshita (Light Novel)",87559,6,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Nobility', 'Based on a Web Novel']",0
Akito wa Card wo Hiku you desu (Light Novel),44875,4,"['Action', 'Fantasy', 'Light Novels', 'Card Battles']",0
Akitsu Kaede wa Ataranai! (Light Novel),47570,5,"['Comedy', 'Light Novels', 'Romance', 'Magic', 'School Life']",0
Akiyamano Kaname wa Aisareteiru (Light Novel),65410,3,"['Comedy', 'Light Novels', 'Romance']",0
"Akogare no Anoko ga Totsuzen Sematte Kurunda ga, Doushitara Ii? (Light Novel)",56000,6,"['Comedy', 'Ecchi', 'Harem', 'Light Novels', 'Romance', 'School Life']",0
"Akogare no Bijin Seitokaichou ni Oshaberi Inko ga Katte ni Kokuhakushita kedo, Kaichou no Kimochi mo Inko ga Bakuro Shiyagatta (Light Novel)",100718,7,"['Comedy', 'Light Novels', 'Romance', 'Birds', 'Parrots', 'School Life', 'Based on a Web Novel']",0
Akogare no Ero Ero Kraken-sensei wo Zenshin Zenrei Haramasete Mita! (Light Novel),48212,3,"['Ecchi', 'Fantasy', 'Light Novels']",0
Akogare no Joushi ga xx Datta Ken (Light Novel),97979,2,"['Light Novels', 'Romance']",0
Akugyaku Hadou no Brave Soul (Light Novel),80038,5,"['Action', 'Drama', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
"Akugyaku Kishidan: Sono Elf, Kyoubou ni Tsuki (Light Novel)",27260,2,"['Fantasy', 'Light Novels']",0
Akugyaku Koutei no Black Dress (Light Novel),37656,3,"['Action', 'Fantasy', 'Light Novels']",0
"Akugyaku Seijo desu ga, Ai Suru Danna-sama no Oyaku ni Tachitai desu. (To wa Ie, Kirawareteiru no desu ga) (Light Novel)",79786,6,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Nobility', 'Based on a Web Novel']",0
Akugyaku Taisen: Jigoku Oui Sandatsu Mono wa Zainin to Odoru (Light Novel),72919,4,"['Action', 'Drama', 'Fantasy', 'Light Novels']",0
Akuhime no Koukyuu Hana En (Light Novel),86390,4,"['Light Novels', 'Romance', 'Historical', 'Nobility']",0
Akujo: Ai no Tame nara Akujo ni mo Nareru (Light Novel),96329,2,"['Light Novels', 'Romance']",0
Akujo na Watashi ga Kowamote Kishi Danchou ni Mechamecha Aisare Mashite! (Light Novel),86482,3,"['Fantasy', 'Light Novels', 'Romance']",0
"Akujo no Retteru wo Harareta Tsuihou Reijou desu ga, Saikyou Heika no Dekiai ni Tsukamarimashita (Light Novel)",91418,5,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Nobility']",0
"Akujo no Tashinami: Denka, Anata no Onozomi Douri Akujo ni Natte Sashiagemashita (Light Novel)",92236,5,"['Fantasy', 'Light Novels', 'Romance', 'Magic', 'Nobility']",0
Akujo (to Gokai Sareru Watashi) ga Haraguro Ootaishi-sama no Aisare Hininari Sou desu!? (Light Novel),99148,4,"['Fantasy', 'Light Novels', 'Romance', 'Royalty']",0
"Akujo to Iwarete Konyaku Haki Saretara, Ijiwaru Koushaku-sama ni Tsukamarimashita!? (Light Novel)",90170,4,"['Fantasy', 'Light Novels', 'Romance', 'Nobility']",0
"Akujo to Uwasa Sareru Koushaku Reijou na no de, 3-nengo ni Rien Shimasu! Reikokuou wa Hanayome wo Nigasanai (Light Novel)",91752,4,"['Fantasy', 'Light Novels', 'Romance', 'Nobility']",0
"Akukui no Saikyou Majuuzukai: Kei no Sei de “Kago Nashi no Munou wa Deteike!” to Jikka wo Tsuihou Sareta kedo, Saikyou no Chikara ga Kakusei Shita no de Musou Suru (Light Novel)",95936,6,"['Action', 'Ecchi', 'Fantasy', 'Light Novels', 'Magic', 'Based on a Web Novel']",0
Akuma de Akuma! (Light Novel),57362,3,"['Comedy', 'Light Novels', 'Romance']",0
Akuma de Fantasy!? (Light Novel),54129,5,"['Comedy', 'Fantasy', 'Light Novels', 'Romance', 'School Life']",0
Akuma de Knight (Light Novel),21037,6,"['Fantasy', 'Light Novels', 'Romance', 'Demons', 'Non-Human Protagonists', 'Royalty']",0
Akumade Maou no Table d'Hote: Gyouretsu no Dekiru Maou Shokudou (Light Novel),27604,3,"['Comedy', 'Fantasy', 'Light Novels']",0
"Akumademo, Imouto ga Hoshiin desu. (Light Novel)",44525,4,"['Comedy', 'Ecchi', 'Light Novels', 'Romance']",0
Akuma de Shoujo (Light Novel),39798,4,"['Fantasy', 'Light Novels', 'Romance', 'Childhood Friends']",0
Akuma de Taida na Akuyaku Kizoku (Light Novel),93211,5,"['Action', 'Comedy', 'Fantasy', 'Light Novels', 'Based on a Web Novel']",0
Akuma ga Chigiru Hime to Kishi: Hanayome wo Dakkan Seyo (Light Novel),49493,2,"['Light Novels', 'Romance']",0
Akuma Hakushaku no Hanayome: Shiroki Otome to Akai Kajitsu (Light Novel),26611,6,"['Drama', 'Light Novels', 'Romance', 'Nobility', 'Remarriage', 'Smut']",0
Akuma-hime to Kuroyami-hime (Light Novel),86634,3,"['Fantasy', 'Light Novels', 'Romance']",0
Akuma Koujo (Light Novel),73118,8,"['Adventure', 'Comedy', 'Fantasy', 'Light Novels', 'Romance', 'Slice of Life', 'Psychological', 'Based on a Web Novel']",0
Akuma na Ani ga Kahogo de Komattemasu (Light Novel),80301,3,"['Fantasy', 'Light Novels', 'Romance']",0
Akuma na Kisaki no Kiken na Konin (Light Novel),46920,2,"['Light Novels', 'Romance']",0
Akuma na Koibito (Light Novel),46634,5,"['BL', 'Light Novels', 'Romance', 'Shounen-ai', 'Supernatural']",0
Akuma na Ouji nano ni Pocchari-hime ni Meromero desu ka? (Light Novel),48571,2,"['Light Novels', 'Romance']",0
Akuma ni Damasarete TS Tensei Shita kedo Megezu ni Harem Mezashimasu (Light Novel),60235,11,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Light Novels', 'Reverse Harem', 'Demons', 'Isekai', 'Magic', 'Person in a Strange World', 'Reincarnation']",0
